LotArea,OverallQual,OverallCond,YearBuilt,BsmtQual,BsmtExposure,TotalBsmtSF,CentralAir,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,GarageCars,Neighborhood_Crawfor,Neighborhood_NridgHt,Neighborhood_StoneBr,BsmtGLQ,HeatingQC_Ex,Baths,TotalPorch,SalePrice
9.034199674257307,5,8,1977,3,3,985,1,985,0,1,0,1,0,0,0,1.0,0,2.0,210,149900
9.405495886750225,6,3,1970,3,1,1657,1,1657,0,1,1,2,0,0,0,0.0,0,2.3,147,163500
7.703910209616311,4,4,1970,2,1,546,1,1092,0,1,0,1,0,0,0,0.0,0,1.5,238,88000
9.402447229504936,7,5,2004,4,2,1710,1,1710,0,2,1,2,0,0,0,0.0,1,2.0,328,240000
8.699514748210191,5,5,1926,2,1,1008,1,1522,0,1,0,0,0,0,0,0.0,1,2.0,138,102000
9.965804858600992,5,5,1948,2,1,720,1,1271,0,1,1,1,0,0,0,0.0,0,2.0,108,135000
9.192685436737461,5,5,1965,0,0,0,0,1664,0,1,0,0,0,0,0,0.0,0,2.0,0,100000
9.26785427817679,6,7,1923,2,1,602,1,1502,0,2,2,1,1,0,0,0.0,0,1.5,261,165000
8.881836305004146,5,4,1910,2,1,1022,0,1022,1,1,0,1,0,0,0,0.0,0,1.6,256,85000
9.36426245424844,6,5,1948,2,1,1082,1,1082,0,1,1,1,0,0,0,0.0,0,1.0,130,119200
9.035986984831405,8,6,2001,3,1,810,1,1665,1,2,0,2,0,0,0,1.0,1,3.1,45,227000
9.382864086290027,7,5,1996,3,4,1504,1,1504,1,2,1,2,0,0,0,1.0,1,2.6,181,203000
8.668024081118821,8,5,1984,3,3,1220,1,1360,1,2,1,2,0,0,1,1.0,0,1.6,63,187500
9.285818833152089,7,5,1991,3,1,384,1,1472,0,2,1,2,0,0,0,0.0,0,2.5,164,160000
8.0106915391303,7,5,2005,3,4,1362,1,1506,0,2,1,2,0,0,0,1.0,1,2.0,162,213490
8.857088135314953,4,5,2005,3,1,1132,1,1132,1,2,0,2,0,0,0,1.0,1,2.1,316,176000
8.910045761473556,7,5,2006,3,3,1199,1,1220,1,2,0,2,0,0,0,1.0,1,2.6,159,194000
9.152605321324943,5,5,1930,2,1,912,1,1248,0,1,0,1,0,0,0,0.0,0,1.0,192,87000
8.065265208897733,7,5,2005,3,1,1346,1,1504,0,2,1,2,0,0,0,1.0,1,2.0,176,191000
9.648466262323897,8,6,1976,3,3,1565,1,2898,1,2,1,2,0,0,0,0.0,0,2.6,246,287000
8.948975607841776,5,5,1972,2,1,882,1,882,1,1,0,2,0,0,0,0.0,0,1.6,96,112500
9.137769679141348,5,5,1960,2,1,1268,1,1264,1,1,2,2,0,0,0,0.0,0,1.6,143,167500
9.161150127785412,8,5,2007,3,4,1638,1,1646,1,2,1,3,0,0,0,1.0,1,2.6,236,293077
9.158204617555654,5,5,1941,2,1,768,1,1376,1,1,1,1,0,0,0,0.0,0,1.6,0,105000
7.426549072397305,6,7,1972,2,1,672,1,1218,0,1,0,1,0,0,0,0.0,0,1.8,28,118000
8.86531163267185,5,8,1916,2,2,686,1,1928,0,1,0,0,0,0,0,0.0,0,2.0,228,160000
9.671744632408457,7,3,1920,2,1,824,1,3082,1,1,2,2,0,0,0,1.0,1,3.1,199,197000
9.584727524513486,8,7,1993,3,1,1338,1,2520,1,2,1,3,0,0,0,1.0,1,3.1,264,310000
9.002701007197938,7,5,2002,3,1,1654,1,1654,1,2,0,3,0,0,0,1.0,1,2.6,136,230000
8.749098248399019,5,7,1938,1,1,920,1,954,0,0,1,1,1,0,0,0.0,1,1.0,0,119750
9.35010231435134,4,3,1957,0,0,0,0,845,0,1,0,1,0,0,0,0.0,1,1.0,186,84000
9.464827539570322,9,5,2007,4,4,1620,1,1620,1,3,1,3,0,0,0,1.0,1,2.6,228,315500
9.131297164635725,8,5,2001,3,1,1055,1,2263,0,2,1,2,0,0,0,0.0,1,2.5,234,287000
7.334981878871814,4,6,1970,2,1,546,1,1344,0,1,1,0,0,0,0,0.0,0,1.5,0,97000
7.297768282531379,4,4,1970,3,3,630,1,630,1,1,0,1,0,0,0,1.0,0,1.6,0,80000
9.482274087459825,5,4,1957,2,1,1134,1,1803,1,1,1,2,0,0,0,0.0,1,2.6,0,155000
9.119320973589014,6,8,1966,2,1,800,1,1632,0,2,0,2,0,0,0,1.0,0,1.8,40,173000
8.59062950948942,6,5,2005,3,3,1306,1,1306,1,2,1,2,0,1,0,0.0,1,2.6,233,196000
9.379154445411636,7,5,1990,3,1,1475,1,2329,1,2,1,2,0,0,0,1.0,1,3.1,313,262280
9.169518377455928,8,5,1981,3,1,2524,1,2524,1,2,1,2,0,0,0,0.0,0,3.1,594,278000
9.523690191176538,3,5,1955,0,0,0,1,1733,0,1,1,2,0,0,0,0.0,1,2.0,0,139600
9.683837890476171,9,5,2005,4,3,1992,1,2868,0,3,1,3,0,0,1,1.0,1,3.5,322,556581
9.131838143821225,5,5,1994,3,1,990,1,990,0,1,0,2,0,0,0,1.0,1,1.3,0,145000
9.98736903651683,5,4,1960,0,0,0,1,1771,0,1,1,2,0,0,0,0.0,0,1.0,0,115000
9.314700387300423,4,7,1946,0,0,0,1,930,0,2,0,1,0,0,0,0.0,1,1.0,0,84900
9.104201775914515,7,5,2007,3,3,1302,1,1302,0,2,0,2,0,0,0,0.0,1,2.0,22,176485
9.32143441948177,7,5,2007,3,3,1316,1,1316,0,2,1,2,0,0,0,0.0,1,2.0,20,200141
9.159047077588633,6,6,1964,2,1,816,1,1977,0,1,1,2,0,0,0,0.0,0,1.8,52,165000
9.055089086704893,5,6,1957,2,3,1216,1,1526,0,1,1,1,0,0,0,0.0,1,1.0,194,144500
9.33846969968671,8,5,2002,3,2,1065,1,1989,1,2,1,2,0,0,0,1.0,1,3.1,259,255000
9.337941716569905,6,5,1976,3,1,1193,1,1523,0,1,1,2,0,0,0,0.0,0,2.3,189,180000
8.861066543517762,7,5,2005,3,3,1364,1,1364,1,2,1,2,0,1,0,1.0,1,2.6,228,185850
10.307585059236986,7,6,1994,3,1,973,1,1850,0,2,1,2,0,0,0,1.0,1,2.5,266,248000
9.33326571881348,9,5,2008,4,3,1104,1,2184,1,3,1,3,0,1,0,1.0,1,3.1,102,335000
9.33034316437088,6,7,1932,2,2,854,1,1991,0,1,1,2,1,0,0,0.0,0,1.5,19,220000
8.501063809486354,8,5,2001,3,2,1338,1,1338,1,2,0,2,0,0,1,1.0,1,2.6,170,213500
9.798127036878304,3,4,1935,2,1,894,1,894,0,1,0,3,0,0,0,0.0,0,1.0,20,81000
9.517825071724145,5,5,1900,2,1,662,0,2337,0,1,0,2,0,0,0,0.0,0,2.0,57,90000
8.699514748210191,6,6,1925,2,1,1103,1,1103,0,2,1,2,0,0,0,0.0,0,1.0,286,110500
9.305650551780507,5,6,1966,2,2,1154,1,1154,0,1,1,2,0,0,0,0.0,1,1.5,58,154000
9.546812608597397,7,5,1996,4,4,1306,1,2260,1,2,0,2,0,0,0,1.0,1,3.1,340,328000
8.966611387052865,6,7,1993,3,1,799,1,1571,0,1,1,2,0,0,0,0.0,0,2.5,40,178000
9.18604767940714,6,6,1964,2,4,780,1,1611,1,1,0,2,0,0,0,1.0,0,2.1,645,167900
8.285008895449879,6,4,1973,3,1,942,1,2521,1,1,1,2,0,0,0,0.0,0,3.1,748,151400
9.169518377455928,5,7,1949,2,1,845,1,893,0,2,0,2,0,0,0,0.0,0,1.3,0,135000
9.225426009394225,5,5,1956,2,1,1048,1,1048,1,1,0,1,0,0,0,0.0,0,1.6,212,135000
9.367344120785848,6,6,1968,2,1,727,1,1556,0,1,0,2,0,0,0,0.0,1,1.5,0,154000
8.933927891782632,5,3,1948,1,2,810,1,1456,1,1,1,1,0,0,0,0.0,0,1.9,0,91500
8.980927207648378,6,6,1977,2,1,690,1,1426,0,1,0,2,0,0,0,0.0,0,1.5,252,159500
9.054388070202297,7,5,2006,3,3,1240,1,1240,0,2,0,3,0,0,0,0.0,1,2.0,233,194000
9.482274087459825,7,6,1940,2,1,800,1,1740,0,1,2,1,1,0,0,0.0,0,1.5,0,219500
9.287301413112312,5,8,1936,1,1,796,1,1466,0,2,1,2,0,0,0,0.0,0,2.3,457,170000
9.672185813520457,5,5,1969,2,2,1096,1,1096,1,1,0,1,0,0,0,0.0,1,1.6,272,138800
8.39728289474368,6,5,2004,3,2,848,1,848,1,2,1,2,0,0,0,1.0,1,1.6,140,155900
9.079662048334066,5,5,1994,3,1,990,1,990,0,1,0,1,0,0,0,1.0,0,1.0,64,126000
9.309280319831087,6,7,1971,2,1,1258,1,1258,0,2,0,2,0,0,0,0.0,1,2.3,271,145000
8.922658299524402,5,5,1963,2,1,1040,1,1040,1,1,0,1,0,0,0,0.0,0,2.1,220,133000
9.076694687106263,7,5,2002,3,1,1459,1,1459,0,2,1,2,0,0,0,0.0,1,2.0,231,192000
9.0825070004663,6,6,1964,2,1,1251,1,1251,1,1,2,1,0,0,0,0.0,0,1.6,116,160000
9.475086413144906,6,5,1995,3,1,691,1,1498,0,1,1,2,0,0,0,0.0,0,2.5,359,187500
9.112617283447568,6,6,1992,3,3,936,1,996,1,2,0,2,0,0,0,1.0,1,1.6,120,147000
7.587817219993428,4,5,1973,2,1,546,1,1092,0,1,0,1,0,0,0,0.0,0,1.5,216,83500
9.266153436795397,8,5,2005,3,2,1082,1,1953,0,2,1,3,0,0,0,0.0,1,2.5,210,252000
7.832807516524864,7,5,2004,3,1,970,1,1709,0,2,0,2,0,0,0,0.0,1,2.0,40,137500
8.106514516255185,8,5,2005,3,1,1247,1,1247,1,2,1,2,0,0,0,1.0,1,2.1,84,197000
9.052984561199976,3,4,1950,0,0,0,0,1040,0,1,0,2,0,0,0,0.0,0,2.0,0,92900
7.67786350067821,7,5,1999,3,1,600,1,1252,1,2,0,2,0,0,0,0.0,1,3.1,48,160000
9.035986984831405,6,5,1925,2,1,1181,1,1694,0,1,1,2,0,0,0,0.0,0,2.0,470,136500
9.130214327496898,5,8,1965,2,2,864,1,1200,1,2,0,2,0,0,0,1.0,0,2.1,64,146000
8.677269139262872,5,7,1956,2,1,936,1,936,1,1,0,1,0,0,0,0.0,1,1.6,240,129000
9.139595967450424,6,5,2006,3,1,1314,1,1314,0,2,1,2,0,0,0,1.0,0,2.0,22,176432
8.836664586357426,6,7,1914,2,1,684,1,1355,0,2,0,0,0,0,0,0.0,0,1.5,251,127000
8.215006432761575,8,5,1986,3,1,1074,1,1088,0,2,0,2,0,0,1,0.0,1,1.5,211,170000
8.699514748210191,4,6,1936,2,1,672,1,1324,0,1,0,1,0,0,0,0.0,0,1.0,0,128000
9.382611592916636,7,5,1978,3,1,1271,1,1601,0,1,1,2,0,0,0,0.0,0,2.0,0,157000
9.035986984831405,2,5,1920,2,1,290,0,438,0,0,0,1,0,0,0,0.0,0,1.0,0,60000
9.185842740375783,5,5,1971,2,1,950,1,950,0,1,0,1,0,0,0,0.0,0,1.0,0,119500
8.853665428037448,5,7,1960,2,1,1010,1,1134,0,1,0,1,0,0,0,0.0,1,1.0,16,135000
9.094929520464856,6,6,1959,2,2,655,1,1194,0,1,1,2,0,0,0,0.0,1,1.3,192,159500
7.6088706291912604,5,5,1970,2,1,630,1,1302,0,1,0,2,0,0,0,0.0,0,2.5,0,106000
9.413770891980374,8,5,1994,4,3,1463,1,2622,1,2,2,2,0,0,0,1.0,1,3.1,218,325000
9.24541789858888,7,5,1990,3,2,910,1,1442,1,2,1,2,0,0,0,1.0,0,2.6,244,179900
10.054361440970256,7,5,2006,4,1,868,1,2021,0,2,1,2,0,0,0,0.0,1,2.5,100,274725
8.995040974685024,6,5,2000,3,1,924,1,1690,0,1,1,2,0,0,0,0.0,1,2.5,148,181000
9.338029733117073,8,5,2004,4,2,1836,1,1836,1,2,1,3,0,1,0,1.0,1,2.6,310,280000
8.987196820661973,6,5,1995,3,1,773,1,1658,1,1,1,2,0,0,0,1.0,0,3.1,308,188000
9.257223957875034,7,6,1976,2,1,803,1,1964,0,1,1,2,0,0,0,0.0,0,2.5,69,205000
8.867850063029406,5,7,1957,2,1,816,1,816,1,1,0,1,0,0,0,1.0,0,1.6,0,129900
9.09638749190015,5,7,1953,2,1,1008,1,1008,1,2,0,1,0,0,0,0.0,0,1.6,18,134500
8.594154232552366,5,7,1954,2,1,833,1,833,0,2,0,1,0,0,0,0.0,1,1.0,0,117000
9.399720293137584,8,5,2007,4,1,1734,1,1734,1,3,1,3,0,1,0,1.0,1,2.6,0,318000
8.955448122347393,8,5,2002,3,1,408,1,1419,1,2,1,2,0,0,0,1.0,1,3.1,120,184100
9.186457431512851,5,7,1967,2,1,894,1,894,1,2,0,2,0,0,0,0.0,1,1.6,0,130000
9.534233826390537,5,6,1958,2,1,533,1,1601,0,1,0,1,0,0,0,0.0,0,1.3,314,140000
8.930626469173578,5,5,1959,2,1,1040,1,1040,0,1,0,1,0,0,0,0.0,0,1.0,392,133700
9.019542996701183,6,5,1920,2,1,1012,1,1012,0,1,1,1,0,0,0,0.0,0,1.0,134,118400
9.218705288307811,7,5,2005,3,3,1552,1,1552,0,2,0,3,0,0,0,1.0,1,2.0,164,212900
9.096723645189217,4,3,1956,2,1,672,1,960,0,1,0,1,0,0,0,0.0,1,1.0,224,112000
9.14899674173513,5,9,1947,2,1,698,1,698,0,1,0,0,0,0,0,0.0,1,1.3,200,118000
9.118773178450693,7,5,1992,3,1,384,1,1482,0,2,1,2,0,0,0,0.0,0,2.5,125,163900
9.252824983582338,4,5,1955,2,1,1005,1,1005,0,0,1,2,0,0,0,0.0,0,1.0,0,115000
8.211754397375197,7,5,2007,3,1,1373,1,1555,0,2,1,3,0,0,0,0.0,1,2.0,163,174000
9.586857158128456,7,5,2004,3,3,1530,1,1530,1,2,1,3,0,0,0,1.0,1,2.6,180,259000
9.375515769935166,7,5,2004,3,3,847,1,1959,0,2,1,2,0,0,0,0.0,1,2.5,148,215000
8.881836305004146,5,5,1980,3,4,936,1,936,1,1,0,2,0,0,0,1.0,0,1.6,49,140000
8.962391701743002,4,3,1928,2,1,1122,1,1981,1,2,2,2,0,0,0,0.0,0,2.6,475,135000
9.279119887371008,5,5,1991,3,2,974,1,974,0,1,0,0,0,0,0,0.0,0,1.0,28,93500
9.200290036122679,6,4,1880,2,2,1008,1,2210,0,0,0,1,0,0,0,0.0,0,2.0,48,117500
9.19299073364107,8,5,1995,3,1,1128,1,2020,0,2,1,2,0,0,0,1.0,1,2.5,155,239500
9.079434102128383,6,5,1997,3,3,916,1,1600,0,1,1,2,0,0,0,0.0,0,2.5,138,169000
8.729073550451737,6,5,1926,2,1,960,0,986,0,1,1,1,0,0,0,0.0,0,1.0,128,102000
9.169518377455928,6,5,1950,2,1,1032,1,1252,0,1,0,1,0,0,0,0.0,0,1.0,96,119000
8.754949455098293,5,8,1875,2,1,780,0,1020,0,1,0,0,0,0,0,0.0,0,1.0,176,94000
9.192074563169289,6,5,1977,2,4,1567,1,1567,1,2,2,2,0,0,0,0.0,0,2.6,296,196000
9.074635189810806,5,5,1920,2,1,915,1,1167,0,1,1,2,0,0,0,0.0,0,1.0,342,144000
8.902455592206882,5,7,1951,2,2,952,1,952,1,1,0,2,0,0,0,0.0,0,1.6,0,139000
9.240287448344137,5,7,1976,2,1,780,1,1868,1,2,1,2,0,0,0,0.0,1,3.1,544,197500
9.206834232646894,8,5,2006,4,4,1466,1,2828,1,2,1,3,0,0,0,1.0,1,3.6,269,424870
9.104979856318355,5,3,1959,2,1,1006,1,1006,0,1,0,0,0,0,0,1.0,0,1.0,24,80000
9.407550541263888,4,4,1941,3,1,672,0,924,1,0,0,1,0,0,0,0.0,0,1.6,0,80000
8.738735461363474,5,6,1928,2,1,1042,1,1576,0,1,1,1,0,0,0,0.0,1,1.0,0,149000
9.323669057283183,6,5,1985,3,1,1298,1,1298,1,2,1,2,0,0,0,1.0,0,2.6,191,180000
9.392661928770137,7,7,1941,2,1,704,1,1564,0,0,1,1,1,0,0,0.0,1,1.5,0,174500
8.648221453822641,7,7,1926,2,1,572,1,1111,0,1,1,1,0,0,0,0.0,0,1.0,176,116900
9.104979856318355,7,9,1920,2,1,650,1,1482,0,1,0,2,0,0,0,0.0,1,1.3,0,143000
9.021598247379304,6,5,1950,2,1,932,1,932,0,2,1,1,0,0,0,0.0,1,1.0,214,124000
9.784422445377187,5,4,1959,2,1,1466,1,1466,0,0,2,2,0,0,0,0.0,0,1.5,240,149900
9.55499334068759,6,7,1956,2,1,1073,1,1811,0,3,1,2,1,0,0,0.0,1,1.0,280,230000
8.681011276645632,6,8,1930,2,3,816,1,816,0,1,0,1,0,0,0,0.0,1,1.0,96,120500
9.525151111816216,7,6,1965,2,4,864,1,1820,0,2,2,2,0,0,0,0.0,0,2.0,417,201800
9.284334051884509,5,8,1976,3,4,1437,1,1437,1,2,1,2,0,0,0,0.0,0,2.6,201,218000
9.143131622282732,5,8,1965,2,4,1219,1,1265,0,2,1,2,0,0,0,0.0,0,2.3,188,179900
8.517393171418902,7,5,2007,3,1,1314,1,1314,1,2,1,2,0,1,0,1.0,1,2.6,234,230000
9.38697914563464,8,5,2007,3,1,1580,1,1580,0,2,0,3,0,0,0,0.0,1,2.0,24,235128
9.118225083068376,6,6,1974,2,1,901,1,1876,0,2,1,2,0,0,0,0.0,0,2.5,69,185000
7.731930721948487,6,5,1978,3,1,855,1,1456,0,1,1,2,0,0,0,0.0,0,2.5,26,146000
9.600894867348591,6,7,1954,2,1,1296,1,1640,1,2,1,2,1,0,0,0.0,1,1.6,324,224000
9.07383312732152,5,5,1968,3,1,894,1,894,0,1,1,2,0,0,0,0.0,0,1.0,0,129000
9.464982590349763,4,4,1969,3,3,1198,1,1258,2,1,0,2,0,0,0,1.0,0,2.2,120,108959
9.69010867127683,5,7,1978,3,4,1360,1,1432,1,2,1,2,0,0,0,0.0,1,2.1,348,194000
9.163353580751846,7,5,2009,3,1,1502,1,1502,0,2,0,2,0,1,0,0.0,1,2.0,114,233170
9.25674674479034,8,5,2008,3,3,1694,1,1694,0,2,0,3,0,0,0,0.0,1,2.0,193,245350
9.292104673778825,6,5,2000,3,1,959,1,1671,1,1,1,2,0,0,0,1.0,1,3.1,38,173000
9.527192821727745,6,7,1935,2,1,1127,1,2108,0,2,2,2,0,0,0,0.0,1,2.0,90,235000
9.198267790741914,6,6,1977,2,3,1096,1,1118,1,1,1,1,0,0,0,0.0,0,1.6,203,171000
9.118225083068376,6,6,1958,2,1,1261,1,1261,1,1,1,2,0,0,0,0.0,1,1.6,288,163000
8.298290634359283,7,5,2006,3,1,625,1,1250,0,2,0,2,0,0,0,0.0,1,2.5,54,171900
9.799792316197363,5,6,1946,2,1,1598,1,3086,0,3,1,0,0,0,0,0.0,0,3.0,122,200500
9.71474542793925,6,8,1932,3,1,952,1,2345,0,1,1,2,1,0,0,0.0,0,2.5,0,239000
9.275940829060133,8,5,1992,3,1,1683,1,2872,0,2,1,2,0,0,0,1.0,1,2.5,33,285000
8.846640813100485,5,5,1984,2,1,876,1,923,1,1,0,1,0,0,0,0.0,0,1.6,362,119500
8.281470857895169,6,8,1926,2,1,818,1,1224,0,1,0,1,0,0,0,0.0,0,1.0,116,115000
8.946505025998682,5,6,1921,2,1,731,1,1343,0,1,1,1,1,0,0,0.0,1,1.5,294,154900
9.028218795184896,5,5,1954,0,0,0,1,1124,0,1,1,0,0,0,0,0.0,0,1.0,226,93000
9.320986892063246,7,5,1990,3,1,1216,1,2514,0,1,0,2,0,0,0,0.0,1,2.5,0,250000
8.628197749459149,8,5,2008,4,4,1600,1,1652,1,2,1,2,1,0,0,1.0,1,2.9,368,392500
9.656499466411905,10,5,1996,4,3,2396,1,4476,1,3,2,3,0,0,0,1.0,1,4.1,249,745000
9.287301413112312,5,6,1920,2,1,1120,1,1130,1,1,1,2,0,0,0,0.0,1,1.6,229,120000
10.466896138710249,5,4,1963,2,4,1572,1,1572,1,1,2,3,0,0,0,0.0,0,2.1,526,186700
9.183791036742647,5,7,1924,2,1,784,1,1221,1,1,0,1,0,0,0,0.0,0,1.6,236,104900
9.270023374137356,3,5,1900,1,2,978,1,1699,1,1,0,2,0,0,0,0.0,0,2.6,74,95000
9.430359045942867,8,5,1994,3,1,1624,1,1624,1,2,1,3,0,0,0,1.0,1,2.6,306,262000
9.097731427593526,7,5,2002,3,1,831,1,1660,0,2,0,2,0,0,0,0.0,1,2.5,212,195000
8.922658299524402,7,5,1999,2,1,994,1,1804,0,2,1,2,0,0,0,0.0,0,2.5,200,189000
10.387856258239758,4,4,1961,2,3,1249,1,1622,1,1,1,4,0,0,0,0.0,1,1.6,439,168000
7.8804263442924,8,5,1999,3,1,776,1,1441,0,2,0,2,0,0,0,0.0,1,2.5,206,174000
9.169518377455928,5,8,1925,2,2,702,1,1472,0,2,0,1,0,0,0,0.0,0,1.0,84,125000
8.411832675758411,6,5,1999,4,1,1224,1,1224,1,1,0,2,0,0,0,1.0,1,2.6,304,165000
9.144627828610801,6,7,1969,2,1,663,1,1352,0,1,0,1,0,0,0,0.0,0,1.5,415,158000
8.990815266184685,6,5,2005,3,1,728,1,1456,0,2,0,2,0,0,0,0.0,1,2.5,124,176000
9.550662331752145,7,5,2006,3,3,879,1,1863,0,2,1,3,0,0,0,0.0,1,2.5,117,219210
9.088172738001974,7,6,1916,2,1,815,1,1690,0,1,1,1,0,0,0,0.0,1,1.0,330,144000
9.116029692504943,7,5,2001,3,1,1212,1,1212,0,2,0,2,0,0,0,0.0,1,2.0,356,178000
9.326789184619427,4,5,1963,2,1,1051,1,1382,0,1,1,2,0,0,0,0.0,0,1.5,82,148000
9.143452426434553,4,5,1970,2,1,864,1,864,0,1,0,1,0,0,0,0.0,0,1.0,0,116050
9.249561085129463,7,5,1998,3,3,866,1,1779,0,2,0,2,0,0,0,0.0,1,2.5,234,197900
8.699514748210191,5,8,1925,2,1,884,1,1348,1,1,1,1,0,0,0,0.0,1,1.6,208,117000
9.185022563991893,7,5,2000,3,1,1630,1,1630,0,2,1,2,0,0,0,0.0,1,2.0,308,213000
9.224243277145174,5,6,1975,3,1,1056,1,1074,1,1,0,2,0,0,0,0.0,1,2.1,88,153500
9.594513744616725,7,7,1990,3,2,2158,1,2196,0,2,1,3,0,0,0,0.0,0,2.0,154,271900
9.093806555720233,4,4,1966,2,1,1056,1,1056,1,1,0,1,0,0,0,0.0,0,1.6,42,107000
9.119868468812108,6,5,2003,3,3,1682,1,1700,1,2,0,2,0,0,0,1.0,1,2.6,215,200000
8.95712413640568,5,7,1962,2,1,931,1,1283,1,1,0,2,0,0,0,0.0,0,1.6,0,140000
9.228376734462282,8,5,2006,4,2,1660,1,1660,1,2,1,2,0,0,0,1.0,1,2.6,372,290000
9.325274910068282,6,5,1992,3,1,1055,1,1845,0,2,1,2,0,0,0,0.0,1,2.5,739,189000
9.403766708502244,8,7,1988,3,3,559,1,1752,0,1,0,2,0,0,0,1.0,0,2.0,337,164000
9.142061531222888,4,6,1941,2,1,672,1,672,1,1,0,1,0,0,0,0.0,0,1.6,113,113000
9.234642664499148,4,9,1965,2,3,648,1,960,1,1,0,1,0,0,0,1.0,1,0.8999999999999999,88,145000
9.230633075243944,5,5,1962,2,3,925,1,999,1,1,0,1,0,0,0,0.0,0,1.6,222,134500
8.867004635333569,5,5,1966,2,1,894,1,894,0,1,0,1,0,0,0,0.0,0,1.0,0,125000
9.097171673870543,6,5,1978,0,0,0,1,1902,0,1,0,2,0,0,0,0.0,0,2.0,0,112000
9.0641578617981,8,5,2009,3,2,1300,1,1314,1,2,0,2,0,0,0,1.0,1,2.6,247,229456
8.738735461363474,4,5,1947,0,0,0,0,912,0,1,0,0,0,0,0,0.0,0,1.0,0,80500
7.426549072397305,6,5,1971,2,1,672,1,1218,0,1,0,0,0,0,0,0.0,0,1.5,201,91500
8.96187901267768,5,5,1964,2,1,912,1,912,0,1,0,1,0,0,0,0.0,0,1.0,0,115000
9.017968479328726,5,5,1968,2,1,952,1,1211,0,1,1,1,0,0,0,0.0,1,1.0,63,134000
9.258749511183868,6,6,1949,2,2,1040,1,1846,0,1,1,1,0,0,0,0.0,1,2.0,0,143000
9.276128112514186,5,3,1951,2,1,2136,0,2136,0,1,0,2,0,0,0,0.0,0,2.0,30,137900
9.641083287268618,7,5,2004,3,3,788,1,1490,1,2,1,2,0,0,0,1.0,1,3.1,175,184000
9.257414779362113,6,8,1958,2,3,588,1,1138,0,1,0,1,0,0,0,1.0,1,1.3,224,145000
9.588639812011575,6,5,2007,3,2,894,1,1933,0,2,1,3,0,0,0,0.0,1,2.5,118,214000
9.090655529030203,5,8,1965,2,1,912,1,912,1,2,0,2,0,0,0,0.0,1,1.6,240,147000
9.078978053779355,9,5,2008,4,1,1702,1,1702,1,3,1,3,0,1,0,1.0,1,2.1,296,367294
8.9758830607617,5,5,1960,2,1,1075,1,1507,0,1,0,1,0,0,0,0.0,0,2.0,0,127000
9.846387960495557,5,5,1977,3,1,1361,1,2620,0,1,1,2,0,0,0,1.0,1,3.0,324,190000
8.952605375892354,5,6,1962,2,3,1106,1,1190,1,1,0,2,0,0,0,0.0,0,1.6,18,132500
9.194414221425925,4,5,1962,0,0,0,1,1224,0,1,0,2,0,0,0,0.0,0,2.0,0,101800
9.405907155520158,5,5,1959,2,1,1188,1,1188,1,1,0,2,0,0,0,0.0,0,1.6,0,142000
9.050758302151717,5,6,1911,2,3,940,0,1964,0,1,0,0,0,0,0,0.0,0,1.5,192,130000
9.482807278621484,5,5,1914,3,2,747,1,1784,0,1,0,1,1,0,0,0.0,0,1.5,243,138887
7.873978379604501,7,5,2003,3,1,764,1,1626,0,2,0,2,0,1,0,0.0,1,2.5,27,175500
9.424887076064874,7,5,2004,3,1,847,1,1948,0,2,1,2,0,0,0,0.0,1,2.5,148,195000
9.478227817099784,6,5,2005,3,1,1141,1,1141,0,1,0,2,0,0,0,0.0,1,1.5,0,142500
9.109082539901957,8,5,2006,3,3,1476,1,1484,0,3,1,2,0,0,0,1.0,1,2.0,153,265900
9.006754319877501,7,5,2003,3,1,884,1,1768,1,2,0,2,0,0,0,1.0,1,3.1,63,224900
9.195125206169703,7,6,2007,3,3,1689,1,1689,0,2,0,3,0,0,0,0.0,1,2.0,56,248328
9.270964993792617,7,6,1974,3,4,1053,1,1173,1,2,2,2,0,0,0,1.0,0,2.6,120,170000
9.538996427397391,10,5,2006,4,4,2076,1,2076,1,3,1,3,0,1,0,1.0,1,3.1,445,465000
9.344434106456882,8,7,1929,3,1,792,1,1517,0,2,2,2,1,0,0,0.0,0,1.0,0,230000
9.400133943608838,6,7,1984,3,1,585,1,1868,0,1,1,2,0,0,0,0.0,1,3.5,527,178000
9.002701007197938,7,5,2005,3,1,756,1,1553,0,2,0,2,0,0,0,0.0,1,2.5,45,186500
9.419628376999952,6,5,1976,2,3,1012,1,1034,1,1,0,3,0,0,0,1.0,0,1.6,0,169900
9.169518377455928,6,5,1917,3,1,735,0,2058,0,1,1,2,0,0,0,0.0,0,1.5,259,129500
8.881836305004146,5,7,1950,2,1,876,1,988,0,1,0,1,0,0,0,0.0,0,1.0,80,119000
9.320091235935301,7,5,1968,2,1,2110,1,2110,1,3,2,2,0,0,0,0.0,1,3.1,0,244000
8.0507033814703,7,5,2003,3,1,1405,1,1405,0,2,1,2,0,1,0,0.0,1,2.0,184,171750
9.196038587265322,5,6,1968,2,1,864,1,874,1,1,0,1,0,0,0,0.0,0,1.6,33,130000
9.772353284511327,7,7,1974,2,4,1192,1,2167,1,2,2,2,0,0,0,0.0,0,3.1,267,294000
8.843759381917984,7,5,2003,3,1,746,1,1656,0,2,1,2,0,0,0,0.0,1,2.5,306,165400
